	A010	A013	A020	A023	A028	A038	A039	A052	A058	A063	A067	A069	A079	A083	A089	A094	A103	A124	D010	D016	D026	D043	D048	D063	D068	D072	E009	E017	E020	E030	N041	Y006	Y012	Y014	Y021	Y025	Y030	Y034	Y036	B005	B010	B023	B026	B030	B035	B039	B042	B047	B050	B053	B056	B058	B063	B071	B078	B084	B092	B098	B100	C005	C010	C012	C021	C027	C033	C045	C051	C056	C061	C065	C068	G009	G027	X007	X011	X018	X024	X027	X031	X034	X039	X044	X049	X051	X052	X057	X059	X065	X069
FDSW202612051-1r_S20201210-0005_X049_bin.83.filtered	0.110556991	2.927925473	3.348747029	2.779321487	0.000428908	1.150500722	0	0.059829817	9.19E-05	0	0.043293672	0	0	0	0	2.585707555	107.9191639	3.433003849	3.276758351	6.028123767	1.065624855	0.459702243	0	0.071372215	0	1.54814378	1.113773398	0.892021367	1.106343351	124.1056931	0.947814444	143.7813216	1.346282342	0.655862978	0.526594492	0.607559911	0.72874154	0.446388953	0.746002306	492.6453567	725.4267101	190.9540412	87.18160657	54.76610536	30.14046009	26.95520832	49.1293536	22.69562855	350.1586927	2.633515308	26.98531543	171.9360165	191.1190572	8.47725202	80.61217717	8.893981875	782.9302512	321.481209	220.0535323	136.1447971	138.7719975	161.457183	306.8347809	17.15661353	120.0100026	25.294872	301.4685788	34.40834347	189.5200098	195.161837	211.7055895	12.41199575	83.06593025	204.3252647	35.09524409	0.447263454	303.2998834	235.4902828	161.8597331	162.8718474	24.59924437	136.9394556	258.3325904	233.0176752	199.1844007	117.1675175	157.5291093	20.59385345	41.21621806
FDSW202612108-1r_S20201215-0038_N041_bin.80.filtered	0.085978249	0.083057167	10.04029267	2.305414088	0.055200564	13.53272239	1.230080268	0.333873477	0.674464603	0.272956606	2.015732671	0	0.096570608	0.034392132	0.24315161	1.551690521	0.597993018	0.073046751	1.396067461	0.457109905	0	0.006126157	0	0	7.812136164	0	0.008100288	0.010304195	0.040455876	3.914691673	1.762668246	4.531880402	2.5573155	22.31555628	38.97064892	2.095013809	0.582790447	1.105932166	10.07879117	3.34046326	0.952740549	7.534766253	30.63072304	3.299800851	0.356432522	0.211110682	1.670812347	22.59460352	0.107684374	0.069542755	0.412489285	0.119258277	0.320964663	0.099466483	0.072234519	0.517271672	33.79634543	3.44335939	49.24742469	14.95750534	0.241997598	0.34033108	0.193923782	0.141061759	0.044007829	0.845114385	0.555482177	2.399090349	0.364781072	1.818925931	6.411679039	0.590331898	0.664575122	0	0.002804163	0	1.237429207	0.816812616	0.074466181	0.069034173	0.00330024	8.117284851	3.76471121	0.121633419	0.059497006	18.90714089	0	2.072881283	12.6902627
FDSW202612099-1r_S20201210-0030_C010_bin.90.filtered	0	1.491087737	1.684577205	1.46019495	0	0.574195296	0	0	0	0	0	0	0	0	0	1.315020874	89.61738284	1.457455115	1.247438471	1.772694917	0	0	0	0	0	0.609188343	0.66131806	0.648324244	0.648854769	34.71834165	0.529034482	1.192822563	0.321247767	0.430229167	0.470860023	0.380904049	0.381601669	0.377707554	0.40918686	8.066395581	18.62668445	471.4060658	161.3879595	110.9856349	60.48397642	7.68348611	8.207649257	8.51333771	152.7249636	1.673807928	96.88528402	152.9280879	280.4806338	1.44160277	132.9480349	56.38018365	266.3450109	120.4143813	259.5944852	27.76253255	1.493272721	28.3639243	87.92857817	35.42990121	13.6651252	12.41459264	13.46316518	5.948124505	2.71014723	3.875522085	61.93056127	42.40109649	61.10878696	12.23068353	2.475933546	0.423511855	101.4357143	178.0994636	96.82539153	454.2264177	1.752965811	24.2558504	222.2451162	393.2710298	1.371071754	0.974856814	138.8208582	1.9891856	1.238464866
FDSW202612076-1r_S20201215-0022_D048_bin.135.filtered	3508.329007	312.208928	3166.897993	6955.699292	2130.187384	1119.603818	76.49149263	228.9152818	1288.514472	2409.994263	3342.013569	490.9026291	3257.727756	376.6046635	147.6797351	155.8279142	811.3536728	5289.94646	4458.512085	854.9872797	838.9733589	242.8039359	16.64521705	41.56272488	7856.344074	149.1445104	764.4722392	637.7231648	867.5835879	596.8125146	250.980854	13058.49048	2978.214593	2764.488188	1157.026227	1152.545406	328.4773966	386.587894	758.38031	1211.137495	202.7071768	1638.104664	3725.641833	1611.171783	2466.025333	856.7613146	809.3877576	853.5831362	2146.548605	6361.380986	2147.699505	5132.712794	1752.493311	408.3849695	2627.865633	3504.290136	4769.031269	2222.848523	578.7136271	1285.356469	462.6611652	240.5839583	1342.786219	502.3001704	525.8760617	5356.022153	481.11853	415.0706518	616.766509	14257.6881	6204.035475	3411.075583	4941.726703	1625.260311	513.33821	23.037196	1442.526467	2907.622302	1292.095941	2160.639971	77.32270815	467.7964796	3251.236277	937.7493657	115.6218897	892.1185788	428.101528	1358.599835	321.3297921
FDSW202612131-1r_S20201210-0037_G009-2_bin.70.filtered	0	0	0	0	0	0.027562946	0	0	0	0	0	0	0	0	0	0	14.40697134	0.005814624	0.03017967	0	0	0	0	0	0	0.191706617	0.007760732	0.049906205	0.074536488	0	0.013128589	0.128904466	0	0.044227149	0	0.011336948	0.073351564	0	0.025429796	0.143684284	0.024828002	0.002105061	0	0	0	0	0	0	39.12889311	0	6.866432527	0	0.001871987	0.014021928	0	0	0	0	0.010507693	0	0.03239712	0.00224887	0.03536915	0.007344499	0.033913017	0	0	0	0.002252148	0.000296083	0	1.089395707	1.004537221	14.49688473	7.57691052	0.042697218	31.9547139	89.97858535	34.13653887	186.3225922	1.157721443	17.6606252	0.086826593	41.41608296	0.393713383	0.636918973	0.35332751	2.476884554	15.05116918
FDSW202612062-1r_S20201216-0168_A067_bin.4.filtered	116.1645003	92.45290138	49.44826973	18.17763425	47.31298381	82.97192434	75.25989057	108.184905	204.4892965	188.6883919	206.8926034	48.11114673	57.7180463	10.99975087	26.45392347	31.8591947	2.55709753	324.3072468	218.6286716	825.9693288	366.2507876	206.1348657	12.40504035	51.03677452	60.84366007	212.0570084	143.2711428	22.64536166	78.09332512	1.710155693	12.86922036	22.07483315	166.9473003	293.6873144	72.25409004	135.7995926	303.2297114	247.7447605	357.9738714	1.409981367	1.277755545	1.90294333	1.06762506	0.76727491	1.510335746	1.213086288	1.538140612	0.989369903	5.610289046	256.4074597	1.607301333	2.07275882	2.643351719	50.97129909	1.547645024	1.133117129	2.695614911	1.765311283	3.008010935	5.4578704	8.072699306	9.908174518	14.84741289	26.82268415	6.917601845	0.975325652	1.904037147	5.701227082	5.889677153	1.735842747	2.477501705	1.020048328	2.609779229	14.45202471	5.719135435	27.40713455	3.839944675	3.781069193	4.726524616	3.566545762	1.461046055	2.175074463	2.323054437	9.795651952	9.102437109	4.486854373	4.006255218	1.1679475	0.762366876
FDSW202612051-1r_S20201210-0005_X049_bin.119.filtered	34.17390345	7.294135509	31.23856393	9.02376633	10.82960207	38.08552542	17.33328122	27.68988626	901.0208204	542.4113769	16.29648365	224.7039138	30.15042145	64.35313517	71.35627877	71.97958368	3.480552409	24.93217722	751.6917914	3066.021702	790.7740654	51.23778438	160.9398	41.67513384	168.9710256	74.99633424	147.0261051	11448.24252	3232.222322	15.7513884	15.32234168	57.66358549	45.99937477	19.54326188	29.0183322	44.02368386	124.4906369	130.1529729	20.95116976	5.194851866	6.538499495	33.30100996	73.46821291	44.50459154	23.79787767	42.51436805	44.45868974	78.889424	4.235646262	57.38717767	4.585800317	5.435586672	5.915805451	74.30886748	5.679984186	2.509853395	3.081820482	3.085255997	3.351614422	3.65194028	72.92928192	2.8257669	3.261130139	5.510276261	3.818177847	5.540440924	5.114375789	5.200999369	4.756435921	7.692174892	5.222890121	24.79588279	40.58141176	19.79452732	17.10686949	25.74456803	60.92441064	58.96928058	35.97695537	139.447045	13.31427931	52.80037195	30.82821985	65.72102726	34.77655864	18.30949468	14.32121185	20.59556313	23.50547796
FDSW202612049-1r_S20201215-0009_C065_bin.59.filtered	14.34046644	22.54810516	122.1496436	131.5993791	25.15055575	223.5741423	8.337632153	327.3192132	364.0047579	347.5296482	12.23089295	138.6642665	421.0738793	77.17193879	24.47237761	40.13020946	421.7389344	217.1713799	597.4341881	154.7693504	266.2634123	686.7323297	50.41757315	6.126570603	98.62018717	41.14391421	134.8787193	44.68336765	747.9044135	1347.386207	8.940183232	97.41195635	234.6511503	182.8442393	30.99270827	221.9476297	155.2126423	174.303853	1090.831026	957.0455256	440.5818032	164.5489863	8356.044933	3358.599423	460.8364923	222.8883174	451.9441791	1708.164975	572.9462538	88.70364359	391.3586527	144.0313946	229.0373659	50.39214485	2513.058858	4264.43461	772.3440792	722.6149987	130.4703201	94.74075326	926.7416282	55.83582795	7787.588367	4945.345877	3534.363446	271.4068687	49.7796012	161.4860134	39.33285236	39.4301137	89.5264329	825.9348677	523.7408355	312.9138998	214.5680665	6.153711909	766.3730617	2945.993748	2847.312294	2365.638066	7.843176299	290.1562695	812.0899079	47.39898662	90.54774118	141.9536325	1662.516673	425.8041977	163.6813918
FDSW202612095-1r_S20201216-0171_B084_bin.23.filtered	0	13.90603428	14.22498477	13.68800031	0.134501972	6.734238529	0.13663126	0	0	0	0	0	0	0	0.101534661	12.83316574	1540.459849	13.77433188	12.3630659	17.72282368	0.024107175	0.010288491	0	0.698828304	0.023064766	11.32051483	11.22903254	11.1294723	11.82011554	358.1198044	10.26459912	29.94530502	5.299249616	8.292506307	9.121782923	5.926324514	7.570157948	6.959741388	7.91936169	694.2952203	354.7041546	781.3068157	1103.652864	699.2557161	1252.294931	1288.799391	3265.487429	2091.110141	3194.951525	15.55474931	467.0456225	485.8913344	300.4418037	14.25061628	257.9411291	209.0904084	1072.218078	282.8758911	41.90126786	2234.470512	889.1459817	1491.189785	1727.659182	104.4376989	45.64207654	299.0247519	166.4520517	502.5638354	23.1984443	17.91309064	22.45166985	265.712754	660.0397624	841.8499147	656.8140613	8.118904971	271.4525547	802.9067173	752.885322	622.9045966	1834.755641	1470.029946	143.0682221	156.8557053	37.29769672	3900.967006	710.9851213	14505.1497	3267.918657
FDMS202612122-1a_S20201218-0005_B098_bin.130.filtered	0.637099129	0.911139083	9.013986628	1.615828585	2.071828626	1.249852924	0	7.062441761	0	0.008583677	9.717519222	17.59970362	0	203.9346628	77.81693698	337.3941037	14.68282769	1.026802224	26.34599404	20.69573865	46.13442605	5.971468622	0	18.08343288	0	2.3002802	0.935679711	5.381650608	20.26900406	10.51402016	0.914553346	405.2606332	0.80432352	2.319863129	1.493469876	2.5746062	1.789043821	5.233557415	1.260468582	292.5570768	3.84753223	2.569350155	14.09016596	3.720420788	3.490474966	12.62972973	9.05029127	12.67403517	162.4681489	1.228105279	9.751791945	25.04023856	247.7067844	2.218809082	8.472657183	2.624474417	7.496864581	7.145766981	11.67227618	0.726289491	8.718624672	1.15956549	224.0420184	10.44309788	56.92722074	3.150844076	2.489653734	5.174242066	2.718101662	1.927412487	5.798561055	1.873874603	2.475284534	5.536864404	1.500900459	0.44289937	6.117685896	53.85502396	127.4346364	50.03352378	123.5401813	4.88773907	28.30229286	6.786938328	654.827065	9.834857043	3.446735975	27.20904593	115.5628344
FDSW202612068-1r_S20201215-0019_A103_bin.70.filtered	0.04703561	0.18600102	0.460018711	0.237650728	0	0.027414543	0.231000346	0.204676326	0	0	0	0.056148865	0	0	0	0	0.044438031	0.006042903	0.490304151	0.05168045	0.032182167	0.766601564	0	0	0	0.006897271	0.15243657	0.18436657	0.084630765	0	1.210172413	0.213613585	0.979785113	0.046222163	0.427370002	1.867016045	2.872824384	2.236931074	0.0100977	0	0	2.67831149	0	0	0	0.008982657	0	0	0.096760709	7.291682999	0	0	0	0.768153651	0	0	0	0	0.207425397	0.011118268	0.014316632	0	0	0	0	0	0	0	0.031331595	0	0.003945011	0.027883166	0	0	0	0	0	0	0.040783907	0	0	0.096462983	0.039763651	0	0.446992128	0.016402401	0	0	3.085171513
FDSW202612089-1r_S20201210-0023_B053_bin.36.filtered	105.8908024	2.379062211	32.8993664	25.2580593	227.8590448	62.72091763	9.367513642	120.4073903	114.3952207	83.71623736	565.7233667	89.87822292	1031.741531	38.26538418	22.12702562	39.2080865	2.333988937	270.0173757	306.5307538	1599.941446	561.35889	199.1836693	13.62967259	56.75843251	60.8415313	110.8584925	51.47328096	8.414614412	41.24477613	0.520353219	21.35429445	57.39096115	93.0729888	120.4466582	48.59380078	279.3250772	122.1295543	156.7977901	118.6911338	3.223243753	1.347659208	2.125198798	1.432519919	3.2828467	1.860813391	1.602143351	2.991260208	6.602546714	2.844148228	114.8651081	2.219710531	2.980315402	5.853906698	13.29151	1.272271793	1.192463136	1.677193253	1.47295817	1.569750597	1.0233256	1.882888824	3.853095366	0.814440758	1.275386831	1.018109442	1.2520239	1.737237799	1.284853068	3.183589617	1.40853063	2.679584649	0.321182115	0.345827003	0.408085061	0.277394061	197.0990812	0.424809951	0.269013866	0.251347864	0.48046018	0.364017194	0.370629082	0.540884152	1.073223182	0.516799805	0.236045597	0.598718111	0.18926361	0.301624801
FDSW202612048-1r_S20201215-0008_C051_bin.25.filtered	187.908151	32.4970016	316.5379149	170.1988947	155.9331954	1460.457724	50.12516197	1132.249341	822.8173609	880.4855924	45.38719859	734.4360953	1506.978755	159.3783474	22.39569084	78.65604766	552.7135712	146.2381773	2238.5969	846.1567434	1197.650197	9718.237813	583.4404827	46.05820346	467.9926749	230.5032442	3027.060046	898.6175605	12809.34909	1725.042558	24.12069785	130.1662306	136.7574693	110.6947893	30.4434177	134.9175233	104.5056874	113.7703614	611.3143512	1276.62886	609.2033815	488.9708909	11006.52912	4360.796929	767.7419959	402.7815333	640.8809953	2208.537935	763.3249753	92.06109997	530.20716	237.6363574	309.3851428	305.9975622	3256.251394	5334.433836	996.6886137	957.6570658	228.1448957	158.694112	1922.075878	86.07039312	9505.751788	6068.616698	4281.256877	1130.049146	69.36258832	375.3318773	82.98713017	106.5534959	143.0423971	1111.439184	799.3487178	549.4459311	366.494525	14.82390049	1061.434381	3783.092227	3698.114851	3131.873645	17.78827088	625.3737705	1552.974651	231.4693622	171.8531274	237.6046842	2228.354535	580.3146593	305.4964407
FDSW202612041-1r_S20201218-0001_B030_bin.30.filtered	53.12765643	10.27628192	31.54864956	27.41074821	29.19841612	63.91371428	52.1592437	35.3208749	156.0739355	316.9086108	53.67263329	125.7839288	77.56430948	13.51906405	31.20354854	41.40311042	58.13034752	27.24080589	180.6980528	287.3251374	22.94255601	79.36591	10.0475712	20.69111392	59.3233301	118.8034989	33.58812435	19.93327543	34.41882635	43.39454126	18.27946678	97.72633021	58.79521258	142.1852253	122.0599803	78.68544138	77.28099112	71.84101591	214.8056587	10.0112759	26.76397834	40.65153557	55.24171405	30.27778556	271.7927859	224.9601963	222.0380404	45.09560647	120.5375494	4.842378534	42.77948762	18.10631725	77.64664567	18.39359365	39.9243931	10.99162294	30.67497593	42.06527517	6.064552107	170.1735235	73.88770095	51.78506842	166.6464476	291.0189921	124.2894069	21.026106	19.87858531	29.41514577	21.97244118	27.78729162	91.88987491	108.3275822	391.3920368	211.676302	20.29706748	3.513272529	551.5529096	527.6896349	173.9884724	259.7707682	184.3073388	84.32590877	268.6576666	110.0306717	101.4423491	17.07254965	145.2793635	252.0472668	67.42618347
FDSW202612075-1r_S20201210-0016_E020_bin.40.filtered	239.2311491	13.2281079	428.3549566	2303.686487	737.0154551	705.5484533	129.3272657	44.88733835	262.7852794	448.0008988	1.501057645	10.94433161	185.8450949	12.68738969	14.56873231	16.68146834	171.3805625	839.3429095	240.4496793	33.85404136	11.98990157	2.907594703	3.991710173	7.519657382	28.6461381	45.93179513	316.4806281	28.4916604	38.19308412	68.34178219	192.5232345	596.129982	833.0010749	611.8976073	461.3431609	184.0393033	75.1032023	96.33612846	206.3877901	112.2638227	29.23602781	277.6199117	548.1758109	173.0964705	265.5328039	90.56581274	106.9965007	130.9869533	341.6607512	664.7865528	287.5990705	452.4793827	259.994619	61.89741775	348.1035593	437.763812	483.5465994	275.1356813	74.72971857	313.2165518	71.76048794	37.3975726	173.3645518	69.8075234	87.08359463	638.1700822	55.99575617	49.80612718	73.53364527	1821.122524	606.9075192	480.7455916	763.2733785	175.2671661	86.81280441	13.79676791	339.1620092	522.5324634	245.7160146	378.8359876	13.84918334	101.3302692	456.1012256	191.2197095	17.82676707	151.8024022	95.95296118	277.3122186	38.42541801
FDSW202612053-1b_S20201215-0011_X057_bin.165.filtered	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.583892005	0	0	0	0	0	0	0	0	0	0	0	0	0.1361742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.709065353	1.006184778	1.255212999	4.734394367	0.159849899	0	0.375177114	0.035593438	0.747891375	0	0	0.078957969	0.05097238	0	0.324973981	0	0	0	0	0	0.332029708	0	0	0	0.48140946	0	0	0	0	0	0	0	0	0.086568336	0	0	0	0	0	0	0	0.077822392	0	4.570794765	3.496692744
FDSW202612119-1r_S20201215-0045_A020_bin.190.filtered	0	0	1.490751044	0.046100729	0	2.240384144	0.38989899	0	0	0	0.044298939	0	0	0.883182053	0.05075058	0.834352588	0.070136297	0	0	0.041333074	0	0	0	0.032376024	0	0	0	0.003697581	0	0.131745953	0.111081745	0	0.293486703	0.040084662	0.378811633	3.101699053	12.69322001	46.40240343	0	0	0	0.272055222	0	0.157597756	0.152988561	0.215243253	0.519687855	1.031008628	0.055428302	0	0.045867673	0	0.175068688	0	0.103639589	0.000991344	0	0	0.121927858	0	0	0	0.051777303	2.615701179	0.201572564	0.02028584	0	0.008179559	0	0	0	0	0	0.080371843	0	0	0.007077314	0	0	0.155696247	0.022397158	0.00838526	0.002254441	0	0	0.02092576	0	0.116542176	0.364347966
FDSW202612051-1r_S20201210-0005_X049_bin.27.filtered	0	0.566677468	0.468425926	0.45285565	0.828368119	0.321563664	0.00248522	0.357168029	0	0.088873486	0	0.108319591	0	0	0	0.51611146	4.72947921	0.50084851	0.379085102	0.619452443	0	0	0	0.095587076	0.025904986	1.076242992	0.794225127	1.086995326	0.891121743	7.664054843	0.87151574	13.90001606	0.522391001	0.523292914	0.540252755	0.490489549	0.354452545	0.575478765	0.613516816	200.8631359	20.47215698	35.49144723	80.50933142	54.87230171	63.51893825	98.70498718	174.3479324	116.5334988	6.097002419	0.510776825	5.067754733	5.481005357	6.362537022	0.912621836	7.848104596	4.198172294	8.745297007	8.691791314	9.331379134	2.920408619	69.84315572	0.868224396	157.8071535	10.01066473	42.10910435	10.49792625	2.970730919	5.102391106	5.256517079	11.60215601	16.06395047	162.850711	174.4474613	14.44627121	5.512277269	0.479882857	57.00169782	140.8696481	167.2521568	255.0559054	319.3673443	223.2201777	75.38145526	88.13227098	21.92247192	227.505647	3.110908239	216.9384139	222.644394
FDSW202612072-1r_S20201215-0020_D010_bin.155.filtered	684.4174277	347.3858476	751.6806649	2428.292321	930.3070976	1359.253654	1337.203405	673.40807	3156.357894	4433.370321	838.7179145	730.7066767	1155.28063	219.879844	773.1493072	862.485777	245.7415801	1336.839812	2517.164216	3672.347496	1008.498642	600.9205685	123.8724999	456.5061535	1031.341279	857.8702853	1358.016212	292.5131049	583.2124123	125.9165589	805.6773349	860.8176267	2228.594095	4815.933365	2762.03045	1384.598099	1720.147104	1574.874079	3379.704282	139.5050757	50.33581473	287.120789	557.9522824	182.5011533	282.7139906	116.9916336	133.1206725	163.9863011	452.3875686	820.3880896	340.2074159	478.4398668	320.5772457	646.8494344	441.2395054	454.8841063	521.3468284	309.9291389	87.29523784	491.0018	134.8454672	96.98458542	313.0592123	357.3601151	228.104062	656.8406112	86.7342766	88.48626949	104.9853144	1868.238436	638.6767465	599.7354746	1137.12092	289.2358108	128.3774427	236.6687415	925.8357761	1045.06181	436.6647337	571.3599846	224.2797432	145.4706909	486.0755735	347.0696246	117.5513752	195.7299087	219.6698616	296.3670011	53.67264627
